pos_1,pos_2,progenitor,descendants
93,422,1,1
91,384,2,2
114,458,3,3
114,428,4,4
105,388,5,5
107,370,6,6
91,337,7,7
112,343,8,8
146,401,9,9
174,397,10,10
172,383,11,11
181,355,12,12
205,390,13,13
191,363,14,14
162,364,15,15
190,333,16,16
138,390,17,17
156,382,18,18
133,374,19,19
146,355,20,20
150,371,21,21
159,348,22,22
130,342,23,23
151,325,24,24
