pos_1,pos_2,progenitor,descendants
86,414,1,1
87,396,1,2
109,439,2,3
113,422,3,4
111,392,4,5
120,370,5,6
90,339,6,7
116,335,7,8
154,398,8,9
170,376,9,10
179,360,10,11
189,390,11,12
192,365,12,13
161,361,13,14
192,335,14,15
141,389,15,16
157,379,16,17
134,363,17,18
147,353,18,19
149,364,19,20
159,342,20,21
135,343,21,22
153,322,22,23
