pos_1,pos_2,progenitor,descendants
90,429,1,
88,378,2,
116,463,3,
111,432,4,
100,388,5,
107,364,6,
94,326,7,
107,339,8,
154,404,9,
178,398,10,
177,380,11,
184,350,12,
206,388,13,
194,357,14,
162,363,15,
184,332,16,
141,393,17,
162,379,18,
132,374,19,
147,357,20,
148,372,21,
159,344,22,
118,344,23,
139,337,24,
146,327,25,
