pos_1,pos_2,progenitor,descendants_1,descendants_2
89,402,1,1,
107,415,2,2,
104,390,3,3,
115,371,4,4,
99,341,5,5,6
156,396,6,7,
175,371,7,8,
190,388,8,9,
199,370,9,10,
166,352,10,11,
180,338,11,12,
144,388,12,13,
159,373,13,14,
129,362,14,15,
144,351,15,16,
146,364,16,17,
155,343,17,18,
138,341,18,19,
154,323,19,20,
