pos_1,pos_2,progenitor,descendants_1,descendants_2
89,402,1,1,
109,409,2,2,
109,389,3,3,
115,372,3,4,
99,341,4,5,
161,392,5,6,
172,371,6,7,
190,388,7,8,
193,369,8,9,
173,346,9,10,11
148,389,10,12,
159,373,11,13,
133,362,12,14,
145,350,13,15,
146,364,14,16,
156,345,15,17,
136,341,16,18,
154,323,17,19,
