pos_1,pos_2,progenitor,descendants
89,419,1,1
87,393,2,2
110,442,3,3
113,422,4,4
111,393,5,5
118,375,6,6
91,337,7,7
116,335,8,8
148,406,9,9
160,393,9,10
168,374,10,11
179,360,11,12
196,392,12,13
194,365,13,14
161,361,14,15
194,335,15,16
141,389,16,17
157,379,17,18
133,370,18,19
146,352,19,20
147,365,20,21
159,342,21,22
135,341,22,23
151,324,23,24
