61_1,285.0,389.0
123_3,281.0,386.0
172_7,298.0,372.0
215_14,310.0,364.0
216_15,304.0,361.0
216_14,320.0,365.0
214_12,297.0,379.0
216_13,291.0,372.0
216_12,302.0,381.0
169_5,267.0,400.0
216_11,273.0,391.0
213_9,261.0,417.0
216_10,252.0,417.0
216_9,266.0,425.0
114_1,293.0,394.0
161_2,295.0,386.0
208_5,312.0,371.0
216_6,296.0,363.0
216_5,319.0,373.0
207_6,295.0,394.0
216_8,286.0,389.0
216_7,305.0,393.0
161_1,279.0,412.0
203_1,272.0,417.0
216_2,272.0,407.0
216_1,282.0,432.0
202_2,293.0,413.0
216_4,283.0,403.0
216_3,313.0,419.0
