cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,1,1,0,2,0,1,0,0,0,0
I1,1,1,2,2,2,1,0,0,2,1
I2,1,1,2,2,2,1,0,0,2,1
I3,1,1,2,2,2,1,0,0,2,1
216_15,1,1,2,2,2,1,0,0,2,1
216_14,1,1,2,2,2,1,0,0,2,1
I4,1,1,2,2,2,1,0,0,2,1
216_13,1,1,2,2,2,1,0,0,2,1
216_12,1,1,2,2,2,1,0,0,2,1
I5,1,1,2,2,2,1,0,0,2,1
216_11,1,1,2,2,2,1,0,0,2,1
I6,1,1,2,2,2,1,0,0,2,1
216_10,1,1,2,2,2,1,0,0,2,1
216_9,1,1,2,2,2,1,0,0,2,1
I7,1,1,0,2,0,1,1,0,0,0
I8,1,1,0,2,0,1,1,0,0,0
I9,1,1,0,2,0,1,1,0,0,0
216_6,1,1,0,2,0,1,1,0,0,0
216_5,1,1,0,2,0,1,1,0,0,0
I10,1,1,0,2,0,1,1,0,0,2
216_8,1,1,0,2,0,1,1,0,0,2
216_7,1,1,0,2,0,1,1,0,0,2
I11,1,1,0,2,0,1,1,0,0,0
I12,1,1,0,2,0,1,1,0,0,0
216_2,1,1,0,2,0,1,1,0,0,0
216_1,1,1,0,2,0,1,1,0,0,0
I13,1,1,0,2,2,1,1,1,0,1
216_4,1,1,0,2,2,1,1,1,0,1
216_3,1,1,1,2,2,1,1,1,0,1
Evolve tree: [&R] ((((216_3:0.0294162965763624,216_4:0.0294162965763624)I13:0.10631224875040383,(216_1:0.027210879208705078,216_2:0.027210879208705078)I12:0.10851766611806116)I11:0.16988310573742796,((216_7:0.01855321780474515,216_8:0.01855321780474515)I10:0.11717532752202107,(216_5:0.01642919235811928,216_6:0.01642919235811928)I9:0.11929935296864695)I8:0.16988310573742796)I7:0.2794162201870896,(((216_9:0.0060454085156434086,216_10:0.0060454085156434086)I6:0.10628785298851538,216_11:0.11233326150415879)I5:0.15593813833729853,((216_12:0.004015098179377865,216_13:0.004015098179377865)I4:0.09990151633790287,(216_14:0.002000000000000148,216_15:0.002000000000000148)I3:0.10191661451728058)I2:0.16435478532417658)I1:0.31675647140982643)I0:0.4847025505353472;
