pos_1,pos_2,progenitor,descendants
247,365,1,1
236,359,2,2
231,346,3,3
231,334,4,4
241,321,5,5
243,332,6,6
257,323,7,7
224,363,8,8
220,339,9,9
244,349,10,10
249,343,11,11
276,340,12,12
267,347,13,13
261,367,14,14
265,357,15,15
240,370,16,16
249,358,17,
257,339,18,17
267,329,19,18
283,331,20,19
267,300,21,20
