pos_1,pos_2,progenitor,descendants
245,362,1,1
234,357,2,2
231,347,3,3
230,336,4,4
241,321,5,5
243,332,6,6
257,323,7,7
223,364,8,8
220,339,9,9
243,350,10,10
248,342,11,11
276,341,12,12
267,347,13,13
259,364,14,14
264,357,15,15
240,370,16,16
253,359,17,17
258,341,18,18
268,331,19,19
282,334,20,20
269,302,21,21
