pos_1,pos_2,progenitor,descendants_1,descendants_2
239,367,1,1,
236,354,3,2,
236,345,4,3,
231,337,5,4,
238,320,6,5,
243,331,7,6,
253,322,8,7,
226,361,9,8,
220,342,10,9,
246,354,11,10,
250,341,12,11,
272,347,13,12,
264,346,14,13,
260,360,15,14,15
247,364,16,16,
260,334,17,17,
276,327,18,18,
269,312,19,19,
