cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,0,2,1,2,0,1,1,0,0
216_4,2,0,2,1,2,0,1,1,0,0
216_3,2,0,2,1,2,0,1,1,0,0
I2,0,0,1,0,0,0,0,1,0,2
I3,2,2,1,1,0,1,1,1,0,2
I4,2,2,1,1,0,1,1,1,0,2
216_13,2,2,1,1,0,1,1,1,0,2
216_12,2,2,1,1,0,1,1,1,0,2
I5,2,2,1,1,0,1,1,1,0,2
216_15,2,2,1,1,0,1,1,1,0,2
216_14,2,2,1,1,0,1,1,1,0,2
I6,2,1,1,2,0,1,0,1,1,2
I7,2,1,1,2,2,1,0,1,1,2
216_5,2,1,1,2,2,1,0,1,1,2
I8,2,1,1,2,2,1,1,1,1,2
216_7,2,1,1,2,2,1,1,1,1,2
216_6,2,1,1,2,2,1,1,1,1,2
I9,2,1,1,2,0,1,0,1,1,2
I10,2,1,1,2,2,1,0,1,1,2
216_9,2,1,1,2,2,1,0,1,1,2
216_8,2,1,1,2,2,1,0,1,1,2
I11,2,1,1,2,0,1,0,1,1,2
216_11,2,1,1,2,0,1,0,1,1,2
216_10,2,1,1,2,0,1,0,1,1,2
Evolve tree: [&R] (((((216_10:0.03647072670750793,216_11:0.03647072670750793)I11:0.18028372516314217,(216_8:0.02419549947338963,216_9:0.02419549947338963)I10:0.1925589523972605)I9:0.26039030830197607,((216_6:0.00400000000000029,216_7:0.00400000000000029)I8:0.18025511301706218,216_5:0.18425511301706246)I7:0.2928896471555637)I6:0.43520424133334284,((216_14:0.044720728399874905,216_15:0.044720728399874905)I5:0.2052783379947172,(216_12:0.03236572398856582,216_13:0.03236572398856582)I4:0.21763334240602628)I3:0.6623499351113771)I2:0.32859903316334,(216_3:0.12581974319240852,216_4:0.12581974319240852)I1:1.1151282914769007)I0:0;
