cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,2,0,1,1,1,2,1,1,0
216_4,2,2,0,1,1,1,2,1,1,0
216_3,2,2,0,1,1,1,2,1,1,0
I2,0,2,2,0,2,0,0,2,0,0
I3,0,2,2,0,2,0,1,2,1,2
I4,0,2,2,0,2,0,1,2,1,2
216_13,0,2,2,0,2,0,1,2,1,2
216_12,0,2,2,0,2,0,1,2,1,2
I5,0,2,2,0,2,0,1,2,1,2
216_15,0,2,2,0,2,0,1,2,1,2
216_14,0,2,2,0,2,2,1,2,1,2
I6,0,2,2,0,2,0,2,2,2,0
I7,0,2,2,0,2,0,2,2,2,1
216_5,0,2,2,0,2,1,2,2,2,1
I8,0,2,2,0,2,0,2,2,2,1
216_7,0,2,2,0,2,0,2,2,2,1
216_6,0,2,2,0,2,0,2,2,2,1
I9,2,2,2,0,2,0,2,2,2,0
I10,2,2,2,2,2,0,2,2,2,0
216_9,2,2,2,2,2,0,2,2,2,0
216_8,2,2,2,2,2,0,2,2,2,0
I11,2,2,2,1,2,0,2,2,2,0
216_11,2,2,2,1,2,0,2,2,2,0
216_10,2,2,2,1,2,2,2,2,2,0
Evolve tree: [&R] (((((216_10:0.054,216_11:0.054)I11:0.246,(216_8:0.036000000000000004,216_9:0.036000000000000004)I10:0.264)I9:0.306,((216_6:0.006,216_7:0.006)I8:0.252,216_5:0.258)I7:0.34800000000000003)I6:0.42,((216_14:0.066,216_15:0.066)I5:0.276,(216_12:0.048,216_13:0.048)I4:0.294)I3:0.684)I2:0.264,(216_3:0.18,216_4:0.18)I1:1.11)I0:0;
