cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,0,2,2,0,0,2,1,1,2
216_4,2,1,2,2,0,0,2,1,1,2
216_3,2,0,2,2,0,1,2,1,1,2
I2,0,0,0,2,2,0,0,0,0,0
I3,0,0,1,2,2,1,0,1,2,1
I4,0,0,1,2,2,1,0,1,2,1
216_13,0,0,1,2,2,1,0,1,2,1
216_12,0,0,1,2,2,1,0,1,2,1
I5,1,0,1,2,2,1,0,1,2,1
216_15,1,0,1,2,2,1,0,1,2,1
216_14,1,0,1,2,2,1,0,1,2,1
I6,0,0,0,2,2,1,0,0,2,0
I7,0,1,1,2,2,1,0,1,2,0
216_5,0,1,1,2,2,1,0,1,2,0
I8,0,1,1,2,2,1,0,1,2,0
216_7,0,1,1,2,2,1,0,1,2,0
216_6,0,1,1,2,2,1,0,1,2,0
I9,2,0,0,2,2,1,0,0,2,0
I10,2,0,0,2,2,1,0,0,2,0
216_9,2,0,0,2,2,1,0,0,2,0
216_8,2,0,0,2,2,1,0,0,2,0
I11,2,0,0,2,2,1,0,0,2,1
216_11,2,0,0,2,2,1,0,0,2,1
216_10,2,0,0,2,2,1,0,0,2,1
Evolve tree: [&R] (((((216_10:0.03667289719626102,216_11:0.03667289719626102)I11:0.1862242990654179,(216_8:0.02428037383177525,216_9:0.02428037383177525)I10:0.19861682242990367)I9:0.2754953271028014,((216_6:0.003999999999999924,216_7:0.003999999999999924)I8:0.18487850467289438,216_5:0.1888785046728943)I7:0.309514018691586)I6:0.45728971962616666,((216_14:0.04502803738317676,216_15:0.04502803738317676)I5:0.21280373831775412,(216_12:0.03252336448598071,216_13:0.03252336448598071)I4:0.22530841121495015)I3:0.6978504672897161)I2:0.33431775700934574,(216_3:0.1281308411214932,216_4:0.1281308411214932)I1:1.161869158878499)I0:0;
