cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,0,0,0,0
I2,1,0,0,2,0,0,1,0,2,0
I3,1,2,0,2,0,0,1,0,2,1
216_16,1,2,0,2,0,1,1,0,2,1
216_15,1,2,0,2,0,2,1,0,2,1
I4,1,0,1,2,0,1,1,0,2,0
216_18,1,2,1,2,0,1,1,0,2,0
216_17,1,0,1,2,0,1,1,0,2,0
I5,2,1,0,0,0,0,0,2,0,1
I6,2,1,2,0,0,0,0,2,0,1
216_21,2,1,2,0,0,0,0,2,0,1
216_20,2,1,2,0,0,0,0,2,0,1
I7,2,1,0,0,0,0,0,2,0,1
216_24,2,1,0,0,0,0,0,2,0,1
I8,2,1,0,0,0,0,0,2,0,1
216_23,2,1,0,0,0,0,0,2,0,1
216_22,2,1,0,0,0,0,0,2,0,1
I9,0,0,0,1,0,0,0,0,0,0
I10,0,2,0,1,0,0,0,0,0,1
I11,0,2,2,1,0,0,0,0,0,1
216_6,0,2,2,1,0,0,0,0,0,1
216_7,0,2,2,1,2,0,1,0,1,1
I12,0,2,0,1,0,0,0,0,0,1
216_1,1,2,0,1,0,0,0,0,0,1
216_3,0,2,0,1,0,0,0,0,0,1
I13,2,0,0,1,1,0,0,0,0,2
I14,2,0,2,1,1,0,2,0,0,2
I15,2,0,2,1,1,2,2,0,0,2
216_14,2,0,2,1,1,2,2,0,0,2
216_13,2,0,2,1,1,2,2,0,0,2
I16,2,0,2,1,1,2,2,0,0,2
216_12,2,0,2,1,1,2,2,0,0,2
216_11,2,0,2,1,1,2,2,0,0,2
I17,2,0,0,1,1,0,0,0,1,2
216_10,2,0,0,1,1,0,1,0,1,2
I18,2,2,0,1,1,2,2,0,1,2
216_9,2,2,0,1,1,2,2,0,1,2
216_8,2,2,0,1,1,2,2,0,1,2
Evolve tree: [&R] (((((216_8:0.018000000000000002,216_9:0.018000000000000002)I18:0.234,216_10:0.252)I17:0.28200000000000003,((216_11:0.03,216_12:0.03)I16:0.216,(216_13:0.018000000000000002,216_14:0.018000000000000002)I15:0.228)I14:0.28800000000000003)I13:0.306,((216_3:0.24,216_1:0.24)I12:0.264,(216_7:0.234,216_6:0.234)I11:0.27)I10:0.336)I9:0.312,((((216_22:0.048,216_23:0.048)I8:0.198,216_24:0.246)I7:0.28200000000000003,(216_20:0.078,216_21:0.078)I6:0.45)I5:0.3,((216_17:0.228,216_18:0.228)I4:0.258,(216_15:0.21,216_16:0.21)I3:0.276)I2:0.342)I1:0.324)I0:0.138;
