cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,1,2,1,0,1,0,0,0,0,0
I1,1,2,1,0,1,0,0,0,0,2
I2,1,2,1,2,1,0,0,1,1,2
216_9,1,2,1,2,1,0,0,1,1,2
216_8,1,2,1,2,1,0,0,1,1,2
I3,1,2,1,0,1,0,0,0,0,2
I4,1,2,1,0,1,1,2,0,0,2
216_7,1,2,1,2,1,1,2,0,0,2
216_6,1,2,1,0,1,1,2,0,0,2
I5,1,2,1,0,1,0,0,0,2,2
216_5,1,2,1,2,1,0,0,0,2,2
216_4,1,2,1,0,1,0,0,0,2,2
I6,1,2,1,1,1,0,0,2,0,0
I7,1,2,1,1,1,0,0,2,0,1
216_15,1,2,1,1,1,0,0,2,0,1
216_14,1,2,1,1,1,1,0,2,0,1
I8,1,2,1,1,1,0,1,2,0,2
I9,1,2,1,1,1,0,1,2,2,2
216_11,1,2,1,1,1,0,1,2,2,2
216_10,1,2,1,1,1,0,1,2,2,2
I10,1,2,1,1,1,0,1,2,0,2
216_13,1,2,1,1,1,0,1,2,0,2
216_12,1,2,1,1,1,0,1,2,0,2
Evolve tree: [&R] ((((216_12:14,216_13:14)I10:40,(216_10:7,216_11:7)I9:47)I8:54,(216_14:14,216_15:14)I7:94)I6:58,(((216_4:17,216_5:17)I5:43,(216_6:14,216_7:14)I4:46)I3:45,(216_8:54,216_9:54)I2:51)I1:61)I0:49;
