sigma: 22.470982031241125
216_9 96.0 109.0
216_8 59.0 113.0
216_11 55.0 104.0
216_10 82.0 104.0
216_15 151.0 124.0
216_14 139.0 135.0
216_13 129.0 115.0
216_12 109.0 109.0
216_5 121.0 87.0
216_4 137.0 109.0
216_7 107.0 69.0
216_6 104.0 83.0
216_2 85.0 88.0
216_1 94.0 100.0
200_4 106.60598043736346 77.27937817069605
206_4 119.12952976349165 91.59602166735964
157_2 118.78981452317335 91.37556333450327
204_1 89.66832209916166 94.19058747278359
90_1 98.55945862789724 104.25973652898529
191_7 120.32660030335363 113.11888861039235
193_9 129.56710820404257 120.81399009128198
142_4 129.21820626924904 120.61759202027562
194_6 70.35783878945965 104.23984092389945
195_5 96.06099059783587 107.6205404281822
150_3 96.2181379629666 107.59196845304389
91_3 96.49997911785245 107.57961331974225
33_1 98.49748036394631 104.35972980654019
