cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,1,0,0,0,0
I1,1,0,0,1,2,1,0,0,2,0
I2,1,0,0,1,2,1,2,0,2,0
216_2,1,0,1,1,2,1,2,0,2,0
216_1,1,0,0,1,2,1,2,0,2,0
I3,1,0,0,1,2,1,0,1,2,0
I4,1,0,0,1,2,1,0,1,2,0
216_4,1,0,0,1,2,1,0,1,2,0
216_3,1,0,0,1,2,1,0,1,2,0
I5,1,0,0,1,2,1,0,1,2,0
216_6,1,0,0,1,2,1,0,1,2,0
216_5,1,2,1,1,2,1,0,1,2,0
I6,0,2,0,0,0,1,0,0,0,0
I7,1,2,2,0,2,1,0,0,0,0
216_15,1,2,2,0,2,1,0,0,1,2
I8,1,2,2,0,2,1,2,0,0,0
216_12,1,2,2,0,2,1,2,1,0,0
I9,1,2,2,0,2,1,2,0,1,0
216_14,1,2,2,0,2,1,2,0,1,0
216_13,1,2,2,0,2,1,2,0,1,0
I10,0,2,0,2,1,1,0,0,0,0
I11,0,2,0,2,1,1,0,0,0,2
216_8,0,2,0,2,1,1,0,0,0,2
216_7,0,2,0,2,1,1,0,0,0,2
I12,0,2,0,2,1,1,2,0,0,0
216_11,0,2,0,2,1,1,2,0,0,0
216_10,0,2,0,2,1,1,2,0,0,0
Evolve tree: [&R] ((((216_10:0.07977664223714206,216_11:0.07977664223714206)I12:0.1726932765530936,(216_7:0.004015098179377865,216_8:0.004015098179377865)I11:0.24845482061085786)I10:0.21938225746137743,(((216_13:0.0060454085156434086,216_14:0.0060454085156434086)I9:0.08425865944963963,216_12:0.09030406796528304)I8:0.1506228124053407,216_15:0.24092688037062382)I7:0.23092529588098937)I6:0.2967386344750929,(((216_5:0.07463050618864697,216_6:0.07463050618864697)I5:0.1261318438024357,(216_3:0.06956119638257957,216_4:0.06956119638257957)I4:0.1312011536085031)I3:0.22806771380781546,(216_1:0.08764244727029494,216_2:0.08764244727029494)I2:0.3411876165286032)I1:0.33976074692780783)I0:0.30113961105992504;
