cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,1,1,0
I1,0,0,0,0,1,1,2,1,1,0
I2,0,1,0,2,1,1,2,1,1,1
216_2,0,1,0,2,1,1,2,1,1,1
216_1,2,1,0,2,1,1,2,1,1,1
I3,0,2,1,1,1,1,2,1,1,0
I4,0,2,1,1,1,1,2,1,1,0
216_4,1,2,1,1,1,1,2,1,1,0
216_3,2,2,1,1,1,1,2,1,1,0
I5,0,2,1,1,1,1,2,1,1,0
216_6,0,2,1,1,1,1,2,1,1,0
216_5,1,2,1,1,1,1,2,1,1,0
I6,0,0,0,0,0,2,0,1,1,2
I7,0,0,1,0,0,2,1,1,1,2
216_15,2,0,1,0,2,2,1,1,1,2
I8,0,0,1,0,2,2,1,1,1,2
216_12,0,1,1,0,2,2,1,1,1,2
I9,0,1,1,0,2,2,1,1,1,2
216_14,0,1,1,0,2,2,1,1,1,2
216_13,0,1,1,0,2,2,1,1,1,2
I10,0,0,1,2,0,2,2,1,1,2
I11,2,1,1,2,0,2,2,1,1,2
216_8,2,1,1,2,0,2,2,1,1,2
216_7,2,1,1,2,0,2,2,1,1,2
I12,0,2,1,2,0,2,2,1,1,2
216_11,2,2,1,2,0,2,2,1,1,2
216_10,0,2,1,2,0,2,2,1,1,2
Evolve tree: [&R] ((((216_10:0.21,216_11:0.21)I12:0.324,(216_7:0.012,216_8:0.012)I11:0.522)I10:0.28200000000000003,(((216_13:0.018000000000000002,216_14:0.018000000000000002)I9:0.216,216_12:0.234)I8:0.28200000000000003,216_15:0.516)I7:0.3)I6:0.27,(((216_5:0.198,216_6:0.198)I5:0.252,(216_3:0.186,216_4:0.186)I4:0.264)I3:0.318,(216_1:0.228,216_2:0.228)I2:0.54)I1:0.318)I0:0.20400000000000001;
