pos_1,pos_2,progenitor,descendants
133,302,1,1
116,302,2,2
140,312,3,3
190,287,4,4
203,277,5,5
165,276,6,6
155,263,7,7
193,336,8,8
210,334,9,9
221,305,10,10
216,279,11,11
105,292,12,12
130,286,13,13
146,274,14,14
155,289,15,15
197,305,16,16
203,289,17,17
155,313,18,18
181,315,19,19
140,291,20,20
133,273,21,21
199,323,22,22
210,304,23,23
164,302,24,24
176,289,25,25
179,273,26,26
