pos_1,pos_2,progenitor,descendants_1,descendants_2
126,301,1,1,2
140,309,2,3,
191,295,3,4,
198,280,4,5,
162,278,5,6,
154,263,6,7,
197,332,7,8,
212,334,8,9,
218,305,9,10,
213,279,10,11,
113,290,11,12,
126,281,12,13,
147,274,13,14,
155,288,14,15,
198,300,15,16,
150,312,16,17,
181,314,17,18,
139,291,18,19,
137,275,19,20,
207,318,20,21,
158,301,21,22,
179,294,22,23,
177,276,23,24,
