pos_1,pos_2,progenitor,descendants
131,302,1,1
117,298,1,2
140,309,2,3
191,295,3,4
198,280,4,5
164,279,5,6
154,263,6,7
196,332,7,8
215,336,8,9
218,305,9,10
213,279,10,11
113,290,11,12
127,281,12,13
147,274,13,14
155,289,14,15
200,299,15,16
155,311,16,17
182,315,17,18
143,289,18,19
138,275,19,20
203,318,20,21
163,302,21,22
178,296,22,23
177,276,23,24
