pos_1,pos_2,progenitor,descendants_1,descendants_2
133,302,1,1,
116,302,2,2,
140,312,3,3,4
190,288,4,5,
202,272,5,6,
169,281,6,7,
155,263,7,8,
193,336,8,9,
209,332,9,10,
222,299,10,11,
216,279,11,12,
101,293,12,13,
130,286,13,14,
146,274,14,15,16
152,291,15,17,
193,308,16,18,
203,289,17,19,
155,313,18,20,
181,315,19,21,
140,291,20,22,
133,273,21,23,
197,320,22,24,
214,304,23,25,
163,307,24,26,27
176,289,25,28,
180,269,26,29,
