pos_1,pos_2,progenitor,descendants_1,descendants_2
127,301,1,1,
135,309,2,2,
197,288,3,3,4
161,274,4,5,
200,334,5,6,
216,328,5,7,
213,308,6,8,
217,283,7,9,
117,286,8,10,
145,270,9,11,
153,287,10,12,
194,302,11,13,
147,309,12,14,
181,313,13,15,
139,286,14,16,
129,278,15,17,
204,318,16,18,
155,300,17,19,
180,294,18,20,
179,277,19,21,
