pos_1,pos_2,progenitor,descendants_1,descendants_2
130,303,1,1,
119,300,2,2,
131,317,3,3,
143,314,4,4,
190,288,5,5,
202,272,6,6,
168,279,7,7,
159,263,8,8,
190,334,9,9,
211,325,10,10,
222,300,11,11,
210,279,12,12,
99,293,13,13,
127,288,14,14,
139,279,15,15,
155,273,16,16,
155,291,17,17,18
192,306,18,19,
203,288,19,20,
152,324,20,21,
181,315,21,22,
140,291,22,23,
129,275,23,24,
195,320,24,25,
213,304,25,26,
162,315,26,27,
169,305,27,28,
176,290,28,29,
182,267,29,30,
