pos_1,pos_2,progenitor,descendants_1,descendants_2
187,320,1,1,
176,321,2,2,
134,305,3,3,
149,309,4,4,
190,267,5,5,
170,263,6,6,
209,315,7,7,
203,286,8,8,
131,295,9,9,
155,265,10,10,
159,301,11,11,
183,288,12,12,
162,312,13,13,
179,312,14,14,
146,293,15,15,
197,309,16,16,
176,301,17,17,
175,277,18,18,19
