pos_1,pos_2,progenitor,descendants_1,descendants_2
127,301,1,1,
135,309,2,2,
191,295,3,3,
197,283,3,4,
155,273,4,5,6
200,334,5,7,
215,329,6,8,
213,308,7,9,
217,283,8,10,
117,286,9,11,12
145,270,10,13,
153,287,11,14,
197,304,12,15,
147,309,13,16,
181,314,14,17,
136,289,15,18,
132,276,16,19,
204,318,17,20,
155,300,18,21,
179,294,19,22,
179,277,20,23,
