cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,2,0,0,0,0,0,2,0,0,1
I1,2,1,0,0,0,0,2,0,0,1
I2,2,1,2,2,1,1,2,0,2,1
216_12,2,1,2,2,1,1,2,0,2,1
216_11,2,1,2,2,1,1,2,0,2,1
I3,2,1,2,2,1,2,2,0,2,1
I4,2,1,2,2,1,2,2,2,2,1
216_8,2,1,2,2,1,2,2,2,2,1
216_7,2,1,2,2,1,2,2,2,2,1
I5,2,1,2,2,1,2,2,0,2,1
216_10,2,1,2,2,1,2,2,0,2,1
216_9,2,1,2,2,1,2,2,0,2,1
I6,2,1,1,0,0,1,2,0,0,1
I7,2,1,1,0,0,1,2,0,0,1
216_2,2,1,1,0,2,1,2,0,0,1
216_1,2,1,1,0,0,1,2,1,0,1
I8,2,1,1,2,0,1,2,0,0,1
I9,2,1,1,2,0,1,2,0,0,1
216_6,2,1,1,2,0,1,2,0,0,1
216_5,2,1,1,2,0,1,2,0,0,1
I10,2,1,1,2,0,1,2,2,0,1
216_4,2,1,1,2,1,1,2,2,0,1
216_3,2,1,1,2,0,1,2,2,0,1
Evolve tree: [&R] ((((216_3:0.05345794392523269,216_4:0.05345794392523269)I10:0.21452336448597842,(216_5:0.03252336448598071,216_6:0.03252336448598071)I9:0.2354579439252304)I8:0.4937943925233614,(216_1:0.2130841121495295,216_2:0.2130841121495295)I7:0.548691588785043)I6:0.33383177570093414,(((216_9:0.09231775700934422,216_10:0.09231775700934422)I5:0.2649532710280343,(216_7:0.07485981308411084,216_8:0.07485981308411084)I4:0.28241121495326765)I3:0.38459813084111927,(216_11:0.07919626168224161,216_12:0.07919626168224161)I2:0.6626728971962565)I1:0.3537383177570088)I0:0.19439252336448604;
