cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,1
I1,0,0,0,0,0,0,0,2,2,1
I2,0,0,2,1,0,0,1,2,2,1
216_12,0,0,2,1,0,0,1,2,2,1
216_11,0,0,2,1,0,0,1,2,2,1
I3,2,0,2,0,0,2,0,2,2,1
I4,2,0,2,0,0,2,2,2,2,1
216_8,2,0,2,0,0,2,2,2,2,1
216_7,2,0,2,0,0,2,2,2,2,1
I5,2,0,2,1,2,2,2,2,2,1
216_10,2,0,2,1,2,2,2,2,2,1
216_9,2,0,2,1,2,2,2,2,2,1
I6,0,0,0,0,0,2,0,1,2,1
I7,0,0,0,0,0,2,1,1,2,1
216_2,0,0,0,0,0,2,1,1,2,1
216_1,0,0,0,0,1,2,1,1,2,1
I8,0,0,0,1,0,2,0,1,2,1
I9,0,0,1,1,0,2,0,1,2,1
216_6,0,0,1,1,0,2,0,1,2,1
216_5,0,0,1,1,0,2,0,1,2,1
I10,0,2,2,1,0,2,0,1,2,1
216_4,0,2,2,1,0,2,0,1,2,1
216_3,0,2,2,1,0,2,0,1,2,1
Evolve tree: [&R] ((((216_3:0.05302434717274747,216_4:0.05302434717274747)I10:0.20661244986338503,(216_5:0.03236572398856582,216_6:0.03236572398856582)I9:0.22727107304756666)I8:0.4667124255424623,(216_1:0.2073936157031814,216_2:0.2073936157031814)I7:0.5189556068754134)I6:0.3221708125317443,(((216_9:0.09106353939559214,216_10:0.09106353939559214)I5:0.25306442203187596,(216_7:0.07402026117428229,216_8:0.07402026117428229)I4:0.27010770025318587)I3:0.3632749372242484,(216_11:0.07826040190720206,216_12:0.07826040190720206)I2:0.6291424967445144)I1:0.3411171364586224)I0:0.19242799955897014;
