pos_1,pos_2,progenitor,descendants_1,descendants_2
152,205,1,1,
140,200,2,2,
170,196,3,3,4
165,183,4,5,
201,189,5,6,
189,185,6,7,
244,199,7,8,
230,211,8,9,
228,192,9,10,
213,198,10,11,
146,184,11,12,
188,165,12,13,
214,214,13,14,
202,210,14,15,
173,205,15,16,
194,198,16,17,
261,149,17,18,
214,180,18,19,
195,175,19,20,
208,166,20,21,
