pos_1,pos_2,progenitor,descendants
152,203,1,1
140,199,2,2
165,197,3,3
176,196,3,4
163,183,4,5
201,189,5,6
189,185,6,7
244,200,7,8
231,211,8,9
228,192,9,10
213,198,10,11
146,184,11,12
188,165,12,13
215,214,13,14
203,210,14,15
173,205,15,16
195,198,16,17
261,149,17,18
214,180,18,19
194,175,19,20
208,166,20,21
