sigma: 22.470982031241125
216_1 234.0 316.0
216_3 226.0 290.0
216_2 207.0 301.0
216_5 255.0 294.0
216_4 236.0 300.0
216_7 266.0 296.0
216_6 248.0 320.0
216_15 260.0 264.0
216_14 246.0 278.0
216_13 294.0 293.0
216_12 280.0 297.0
205_4 256.274176521507 307.16707099165046
214_4 245.53618764903362 296.95747549937147
158_2 246.4424002319823 295.8950534968097
212_2 229.30385615065822 300.351374463847
165_1 229.50669811385305 300.42821301446173
109_1 246.39667636575643 295.8332169277442
205_9 285.00910781360164 294.1343347019617
207_12 260.2947694589581 283.2147543292236
150_4 260.4237235061357 283.43059932101755
62_1 246.51808487790646 295.72598984575825
