cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,1,0,2,0,2,0,1,0,1
I2,0,1,0,2,0,2,0,1,0,1
I3,0,1,0,2,0,2,0,1,0,1
I4,0,1,0,2,0,2,0,1,0,1
216_24,0,1,0,2,0,2,0,1,0,1
216_23,0,1,0,2,0,2,0,1,0,1
I5,2,1,0,2,0,2,0,1,0,1
216_22,2,1,0,2,0,2,0,1,0,1
216_21,2,1,0,2,0,2,0,1,0,1
I6,0,1,0,2,0,2,2,1,0,1
I7,0,1,0,2,0,2,2,1,0,1
216_20,0,1,0,2,0,2,2,1,0,1
216_19,0,1,0,2,0,2,2,1,0,1
I8,0,1,2,2,2,2,2,1,0,1
216_18,0,1,2,2,2,2,2,1,0,1
216_17,0,1,2,2,2,2,2,1,0,1
I9,0,1,0,2,0,2,2,1,2,1
I10,1,1,0,2,2,2,2,1,2,1
I11,1,1,0,2,2,2,2,1,2,1
216_28,1,1,0,2,2,2,2,1,2,1
216_27,1,1,0,2,2,2,2,1,2,1
I12,1,1,1,2,2,2,2,1,2,1
216_26,1,1,1,2,2,2,2,1,2,1
216_25,1,1,1,2,2,2,2,1,2,1
I13,2,1,0,2,0,2,2,1,2,1
I14,2,1,0,2,1,2,2,1,2,1
216_32,2,1,0,2,1,2,2,1,2,1
216_31,2,1,0,2,1,2,2,1,2,1
I15,2,1,0,2,0,2,2,1,2,1
216_30,2,1,0,2,0,2,2,1,2,1
216_29,2,1,0,2,0,2,2,1,2,1
I16,0,0,0,0,0,2,2,0,0,1
I17,0,0,0,0,0,2,2,0,2,1
I18,0,0,0,0,0,2,2,1,2,1
I19,0,0,0,0,0,2,2,1,2,1
216_14,0,0,0,0,0,2,2,1,2,1
216_13,0,0,0,0,0,2,2,1,2,1
I20,0,0,0,0,0,2,2,1,2,1
216_16,0,0,0,0,0,2,2,1,2,1
216_15,0,0,0,0,0,2,2,1,2,1
I21,0,0,0,0,0,2,2,0,2,1
I22,0,0,0,0,0,2,2,1,2,1
216_12,0,0,0,0,0,2,2,1,2,1
216_11,0,0,0,0,0,2,2,1,2,1
I23,0,0,0,0,0,2,2,0,2,1
216_10,0,0,0,0,0,2,2,0,2,1
216_9,0,0,0,0,0,2,2,0,2,1
I24,1,0,0,0,0,2,2,0,2,1
I25,1,2,0,0,0,2,2,0,2,1
I26,1,2,0,0,0,2,2,0,2,1
216_2,1,2,0,0,0,2,2,0,2,1
216_1,1,2,0,0,0,2,2,1,2,1
I27,1,2,0,0,2,2,2,0,2,1
216_4,1,2,2,0,2,2,2,0,2,1
216_3,1,2,0,0,2,2,2,0,2,1
I28,1,0,0,0,0,2,2,0,2,1
I29,1,0,0,2,0,2,2,0,2,1
216_8,1,0,0,2,0,2,2,0,2,1
216_7,1,0,0,2,0,2,2,0,2,1
I30,1,0,0,0,0,2,2,1,2,1
216_6,1,0,0,0,0,2,2,1,2,1
216_5,1,0,0,0,0,2,2,1,2,1
Evolve tree: [&R] (((((216_5:0.05002953623636411,216_6:0.05002953623636411)I30:0.11054509817552668,(216_7:0.04532749229029334,216_8:0.04532749229029334)I29:0.11524714212159745)I28:0.17137221133131725,((216_3:0.03840571657315253,216_4:0.03840571657315253)I27:0.1158165552008194,(216_1:0.03613294572515325,216_2:0.03613294572515325)I26:0.1180893260488187)I25:0.1777245739692361)I24:0.26596231943858056,(((216_9:0.03613294572515325,216_10:0.03613294572515325)I23:0.10873815239797219,(216_11:0.031638362837529375,216_12:0.031638362837529375)I22:0.11323273528559606)I21:0.18707574762008258,((216_15:0.02284949311935647,216_16:0.02284949311935647)I20:0.10987708734738065,(216_13:0.01855321780474515,216_14:0.01855321780474515)I19:0.11417336266199196)I18:0.1992202652764709)I17:0.26596231943858056)I16:0.35664487879311485,((((216_29:0.05002953623636411,216_30:0.05002953623636411)I15:0.12354009582788474,(216_31:0.04069564477212541,216_32:0.04069564477212541)I14:0.13287398729212344)I13:0.1719972062463222,((216_25:0.04766967359496056,216_26:0.04766967359496056)I12:0.1193535945786666,(216_27:0.03387720367619631,216_28:0.03387720367619631)I11:0.13314606449743088)I10:0.17854357013694389)I9:0.24587746081122708,(((216_17:0.031638362837529375,216_18:0.031638362837529375)I8:0.1071148094512369,(216_19:0.0294162965763624,216_20:0.0294162965763624)I7:0.10933687571240387)I6:0.17550517290999465,((216_21:0.012228765186287953,216_22:0.012228765186287953)I5:0.12349978014047829,(216_23:0.002000000000000148,216_24:0.002000000000000148)I4:0.13372854532676612)I3:0.1785297998719947)I2:0.27718595392303724)I1:0.36310974485310527)I0:0.11517637781172758;
