cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,2,0
I1,0,0,2,1,0,0,0,1,2,0
I2,0,0,2,1,0,0,0,1,2,2
I3,1,0,2,1,0,0,0,1,2,2
I4,1,0,2,1,0,2,0,1,2,2
216_24,1,0,2,1,0,2,0,1,2,2
216_23,1,0,2,1,0,2,0,1,2,2
I5,1,1,2,1,1,0,0,1,2,2
216_22,1,1,2,1,1,0,0,1,2,2
216_21,1,1,2,1,1,0,0,1,2,2
I6,0,0,2,1,0,0,0,1,2,2
I7,0,0,2,1,0,0,2,1,2,2
216_20,0,0,2,1,0,0,2,1,2,2
216_19,0,2,2,1,0,0,2,1,2,2
I8,0,0,2,1,1,0,0,1,2,2
216_18,0,1,2,1,1,0,0,1,2,2
216_17,0,1,2,1,1,0,0,1,2,2
I9,0,2,2,1,0,0,0,1,2,1
I10,1,2,2,1,0,0,0,1,2,1
I11,1,2,2,1,2,0,0,1,2,1
216_28,1,2,2,1,2,0,0,1,2,1
216_27,1,2,2,1,2,0,0,1,2,1
I12,1,2,2,1,0,0,0,1,2,1
216_26,1,2,2,1,0,0,0,1,2,1
216_25,1,2,2,1,0,0,0,1,2,1
I13,0,2,2,1,0,0,0,1,2,1
I14,0,2,2,1,0,0,0,1,2,1
216_32,0,2,2,1,0,0,0,1,2,1
216_31,0,2,2,1,0,0,0,1,2,1
I15,0,2,2,1,0,0,0,1,2,1
216_30,1,2,2,1,0,0,0,1,2,1
216_29,0,2,2,1,0,0,0,1,2,1
I16,0,0,1,0,0,0,0,2,2,0
I17,1,0,1,0,0,0,1,2,2,0
I18,1,1,1,0,2,0,1,2,2,0
I19,1,1,1,0,2,0,1,2,2,0
216_14,1,1,1,0,2,0,1,2,2,0
216_13,1,1,1,0,2,0,1,2,2,0
I20,1,1,1,0,2,0,1,2,2,0
216_16,1,1,1,0,2,0,1,2,2,0
216_15,1,1,1,0,2,0,1,2,2,1
I21,1,0,1,0,1,1,1,2,2,0
I22,1,0,1,1,1,1,1,2,2,0
216_12,1,0,1,1,1,1,1,2,2,0
216_11,1,0,1,1,1,1,1,2,2,0
I23,1,1,1,0,1,1,1,2,2,0
216_10,1,1,1,1,1,1,1,2,2,0
216_9,1,1,1,0,1,1,1,2,2,0
I24,2,0,1,0,0,2,0,2,2,0
I25,2,0,1,0,0,2,0,2,2,0
I26,2,2,1,2,1,2,0,2,2,1
216_2,2,2,1,2,1,2,0,2,2,1
216_1,2,2,1,2,1,2,0,2,2,1
I27,2,0,1,0,0,2,0,2,2,0
216_4,2,0,1,1,0,2,2,2,2,0
216_3,2,0,1,0,0,2,0,2,2,0
I28,2,0,1,0,1,2,0,2,2,0
I29,2,2,1,0,1,2,1,2,2,0
216_8,2,2,1,0,1,2,1,2,2,2
216_7,2,2,1,0,1,2,1,2,2,0
I30,2,2,1,0,1,2,0,2,2,0
216_6,2,2,1,0,1,2,1,2,2,0
216_5,2,2,1,0,1,2,1,2,2,0
Evolve tree: [&R] (((((216_5:0.138,216_6:0.138)I30:0.24,(216_7:0.126,216_8:0.126)I29:0.252)I28:0.27,((216_3:0.108,216_4:0.108)I27:0.258,(216_1:0.10200000000000001,216_2:0.10200000000000001)I26:0.264)I25:0.28200000000000003)I24:0.294,(((216_9:0.10200000000000001,216_10:0.10200000000000001)I23:0.246,(216_11:0.09,216_12:0.09)I22:0.258)I21:0.3,((216_15:0.066,216_16:0.066)I20:0.258,(216_13:0.054,216_14:0.054)I19:0.27)I18:0.324)I17:0.294)I16:0.276,((((216_29:0.138,216_30:0.138)I15:0.264,(216_31:0.114,216_32:0.114)I14:0.28800000000000003)I13:0.264,((216_25:0.132,216_26:0.132)I12:0.258,(216_27:0.096,216_28:0.096)I11:0.294)I10:0.276)I9:0.27,(((216_17:0.09,216_18:0.09)I8:0.246,(216_19:0.084,216_20:0.084)I7:0.252)I6:0.28800000000000003,((216_21:0.036000000000000004,216_22:0.036000000000000004)I5:0.294,(216_23:0.006,216_24:0.006)I4:0.324)I3:0.294)I2:0.312)I1:0.28200000000000003)I0:0.07200000000000001;
