13_1,319.0,190.0
60_3,303.0,168.0
112_5,283.0,156.0
161_10,296.0,144.0
215_23,281.0,113.0
216_24,282.0,101.0
216_23,287.0,108.0
210_21,298.0,143.0
216_22,297.0,135.0
216_21,301.0,151.0
160_8,305.0,160.0
202_17,320.0,150.0
216_20,310.0,142.0
216_19,328.0,153.0
201_14,298.0,174.0
216_18,307.0,160.0
216_17,299.0,181.0
105_4,299.0,173.0
151_7,302.0,190.0
200_20,316.0,191.0
216_28,316.0,182.0
216_27,324.0,202.0
194_14,304.0,210.0
216_26,312.0,204.0
216_25,321.0,226.0
149_8,331.0,158.0
197_20,345.0,128.0
216_32,349.0,113.0
216_31,355.0,138.0
193_15,337.0,164.0
216_30,345.0,153.0
216_29,350.0,178.0
59_1,306.0,181.0
108_2,281.0,181.0
162_7,279.0,159.0
207_13,289.0,167.0
216_14,285.0,158.0
216_13,283.0,173.0
205_14,276.0,147.0
216_16,268.0,140.0
216_15,275.0,147.0
158_5,281.0,216.0
201_11,297.0,208.0
216_12,299.0,202.0
216_11,305.0,216.0
199_8,282.0,234.0
216_10,274.0,236.0
216_9,289.0,242.0
108_1,306.0,185.0
155_1,297.0,207.0
199_1,302.0,234.0
216_2,297.0,228.0
216_1,306.0,251.0
198_2,321.0,217.0
216_4,330.0,213.0
216_3,329.0,237.0
153_2,318.0,163.0
195_5,331.0,146.0
216_8,359.0,158.0
216_7,341.0,143.0
193_3,317.0,176.0
216_6,311.0,171.0
216_5,332.0,176.0
