Angle,isLeaf
174.14398641457106,True
78.98952009299643,False
68.68208772453846,True
22.833654177917552,False
88.7093255800043,False
66.87915133757528,True
166.53479190518829,False
116.05349531049094,True
96.73292132685961,False
170.8376529542783,True
156.03751102542182,True
140.51813043265503,False
65.43748195474889,False
159.39373938616316,True
2.1020178611182927,False
157.38013505195957,True
129.0938588862295,True
91.07282927579149,False
144.24611274556324,True
20.40422845905544,False
90.0,True
146.07020257793937,True
39.805571092265204,False
29.207596471142708,False
159.48214501742234,False
146.30993247402023,True
92.6025622024998,False
132.87890360333856,True
176.5935562450053,True
100.91112838428339,False
94.50011370842067,False
173.65980825409008,True
177.3709181143614,True
177.4108693812694,False
108.06317176559651,True
109.4400348281762,False
77.31961650818019,False
179.66624195274719,True
161.565051177078,True
140.1944289077348,False
120.4435756799257,False
143.13010235415598,True
164.86863008834868,True
176.96729738382302,False
118.30075576600638,True
165.96375653207352,True
6.5819446551780185,False
174.6064136052694,False
86.06521794363056,True
178.73260101476674,False
70.47826972407981,True
108.86899945506141,True
67.7881693135538,False
106.41527967619953,False
45.0,True
167.63750758428571,False
130.6012946450045,True
41.42366562500264,True
7.1250163489017995,False
64.44003482817621,True
178.15723893881065,False
18.388100281021504,False
74.74488129694225,True
137.48955292199915,True
149.26451229807992,False
132.27368900609375,False
177.01336300952482,False
176.7480543996361,True
51.546290783294026,True
154.0059841960368,False
107.69249647926145,True
179.19871266989298,True
144.01320435564273,False
61.92751306414704,False
176.6335393365702,False
128.30577086810683,True
153.89981310118347,True
152.58763274321532,False
154.87907435385787,True
112.16634582208246,True
94.25958625340813,False
150.72474572274743,False
174.20720350496785,True
97.89170242823572,True
135.0,False
161.79151552941917,True
84.28940686250036,True
19.683025444332966,False
171.86989764584402,False
114.92847413546127,False
130.97173633351485,True
145.1755108430432,False
95.9061411137705,True
178.44131579378916,True
128.5504652961577,False
83.90722834266398,False
122.31961650818016,True
80.90297207419972,True
103.25141886493458,False
72.47443162627712,True
142.49585763972988,True
16.144338780283533,True
168.5034369824142,False
49.5810302113735,False
176.24323730100906,False
120.67232578233512,True
145.4914770123316,True
139.0028858867861,False
177.31022967684953,False
88.99491399474581,True
158.6293777306568,True
84.69328661555004,False
175.98582430458896,False
167.0053832080835,False
159.77514056883192,True
90.84252426074043,True
75.18058224820997,False
106.66347908288792,True
132.87890360333856,True
130.2363583092738,False
168.69006752597977,False
137.95077910900636,True
165.0101376403182,True
132.59402948335472,False
171.78721981071413,True
135.0,True
158.96248897457818,False
92.72631099390627,True
90.59106341500762,True
178.84848110603622,False
58.3136323121434,False
113.19859051364818,False
87.87890360333856,True
119.29136217098426,True
113.4429207149623,False
6.604835496753972,True
26.743356969243063,True
52.831689534161114,False
118.23744553816725,True
148.24051991518718,False
178.0487942233412,True
115.82099197418928,True
8.212780189285876,False
91.61353893288117,False
32.85194453881446,False
176.05481377096245,True
147.9946167919165,False
170.77607771789465,True
164.09454538191574,False
154.9831065219,False
63.43494882292201,True
177.227157522404,False
105.66002913184354,False
175.42607874009914,True
155.7219751915902,True
167.6020043455532,True
81.97276248956805,False
149.48976259388442,True
102.52880770915152,False
168.74356497029612,True
159.04422326936782,True
44.08503462251036,False
143.01709307365533,False
168.90627698844216,True
132.18444331578877,False
135.5456575934157,False
172.87498365109818,True
178.1523897340054,True
111.98319531266989,False
169.58524123619085,True
148.91249467652003,False
91.8476102659946,False
109.29004621918875,False
80.2724214485984,True
119.19748604606445,False
96.0795889578385,True
84.40066066347941,True
92.93567344642119,False
91.36098279297605,False
143.02723751043195,True
68.03504448918528,True
146.30993247402023,False
163.92642583525364,True
81.70285503016312,True
175.39551284301845,False
117.60570775760343,False
69.34108993669251,False
71.21137801783152,True
80.38722371558008,True
58.95450917313684,False
161.16156644201922,False
90.38712775415092,True
105.56820727807843,True
158.94042668090037,False
146.54669054592733,True
161.02959219151344,False
163.00917670801385,True
90.75384833307076,False
125.75388725443676,False
180.0,True
118.56758430890488,True
94.1512852664217,False
146.78474850626282,True
120.96375653207352,False
110.77225468204583,True
120.34324888423959,True
90.43903952568161,False
109.7406094801911,False
119.82708465447475,True
49.39870535499553,False
125.411141382164,False
168.56631873457331,True
74.13895557219999,False
157.83365417791754,True
155.85445803957836,False
170.53767779197437,True
91.21887523513129,True
19.277473083662436,False
82.30394827798347,False
53.0142364261275,False
89.2559407971113,False
45.43078721700863,True
166.56897112931836,True
150.25511870305778,False
161.8962369654934,True
139.13467137373644,True
105.10685508470323,False
80.20379008252549,False
143.9726266148964,True
80.13419305691563,True
109.98310652189998,False
120.06858282186246,True
101.09372301155784,True
90.0,False
174.80557109226518,False
142.69605172201656,False
111.03751102542182,True
41.18592516570965,True
113.38522105721376,False
116.56505117707799,True
117.14968169778317,True
173.63856399124717,False
56.88865803962798,False
153.434948822922,True
92.16107948822638,True
146.993348723587,False
39.89783474764182,True
140.19442890773482,True
36.86989764584401,False
2.5908019851951107,False
105.94539590092286,False
116.099242094313,True
158.23843458199107,False
161.67460320325452,False
74.48108260180958,True
8.829744667909067,False
82.6656211985833,True
88.51213247117222,True
57.2647737278924,False
122.14901735069594,False
47.79270236571328,True
52.76516601842533,False
51.91122711902469,True
143.1474358219415,False
86.48138853466281,False
140.4252263684203,False
144.1623470457217,True
94.39870535499551,True
165.77403610124819,False
175.42607874009914,True
164.90742207938348,False
56.81314470013717,False
58.0829906748111,True
136.1457628381751,False
171.79913303030693,True
36.86989764584402,True
163.86894785754205,False
86.56636963754949,False
116.565051177078,True
173.71750791183862,True
179.09061955080085,False
101.30993247402017,False
47.93567344642118,False
95.44033203100551,True
5.9468630539735035,True
10.08547629996247,False
140.71059313749964,True
60.36846332179613,True
155.90798047100964,False
22.61986494804043,False
29.79034210161527,True
20.25910675495143,False
164.29136217098426,True
154.25929164376717,False
111.80140948635182,False
45.0,False
151.92751306414704,True
118.73979529168804,True
138.87626591803678,False
105.94539590092285,True
116.76059915334886,False
135.35367315924648,False
170.91803042717123,True
101.95250748491468,False
180.0,True
170.21481229459562,False
139.5942533312664,False
30.579226872489016,True
155.01876039378394,False
19.790386833248625,False
154.6538240580533,True
172.3493490446406,True
169.08588699418922,False
141.2239261191439,True
10.483399220264278,True
178.5990237962163,False
136.86767883943418,False
74.31409407993361,False
107.40270413135627,True
164.74488129694222,True
153.434948822922,False
162.49173368811358,True
133.99491399474581,True
21.80140948635181,False
89.29268063145575,False
154.4400348281762,True
129.5309050298881,False
119.47588900324574,True
175.6012946450045,True
1.621145913653414,False
161.2426506757846,False
98.23097510119032,False
161.565051177078,True
74.05460409907714,True
44.2876557878367,False
118.14160123226173,True
67.70284212321283,False
166.60750224624888,True
138.3664606634298,False
29.74488129694223,False
98.13010235415598,True
43.28031996093014,True
72.53197674872229,False
107.02052561151987,False
131.58341180822865,True
115.37774386134919,True
167.03143068901966,False
137.66300076606714,True
102.9946167919165,False
178.7392657977625,False
12.702022504127749,False
65.36553626408902,False
178.18169703554815,True
76.56897112931834,True
90.44761417086055,False
154.65382405805332,True
155.22485943116808,True
9.400780041023838,False
163.2016282186947,False
173.8844964337146,False
143.3438915840331,True
168.56631873457331,True
177.41697933136493,False
42.25920940581744,False
170.53767779197437,True
136.54815769897795,True
158.94550238168333,False
145.94673112974507,True
117.18111108547723,False
111.80140948635182,False
69.30454926593673,True
167.4346516200927,False
74.74488129694222,True
72.00409070275965,True
174.9483106562376,False
139.91379876237474,False
166.6075022462489,False
170.8376529542783,True
161.38983527217266,True
116.565051177078,False
154.8321298502184,True
124.29864927610087,True
82.8211595433868,False
153.22507511135447,False
154.3348085378264,True
141.92721812600917,True
134.57401692335682,False
126.17025533209096,False
131.7845160082518,True
160.34617594194668,True
102.93997654573701,False
0.5354589855645346,True
166.01388406041505,False
170.53767779197437,True
156.92958775017536,True
169.69515353123398,False
121.96502460040307,False
180.0,True
76.35708522400994,True
154.2197734259139,False
29.744881296942197,False
144.70665240933974,True
69.92572045739769,False
174.89783474764178,True
122.47119229084849,True
168.9964591482505,False
162.65281501746207,False
121.56897112931836,False
113.94834885158957,False
156.48544331706339,True
151.74197038529311,True
61.83747262567639,False
135.0,True
138.01278750418334,True
79.35626749616296,False
172.87498365109818,True
149.67639313745,True
152.74467162505695,False
91.01269871341339,False
80.73001650089105,False
169.14358665193777,True
122.32613999437686,False
85.23635830927383,False
152.8188889145228,True
137.9660408899871,True
75.80144597613683,False
109.53665493812841,True
146.4965630175858,False
115.08937386892862,False
131.3086140135487,True
32.37553999321202,False
135.0,True
131.24144431452802,False
141.60846433831685,True
128.65980825409008,True
72.57013718233218,False
51.709836807756915,False
112.83365417791754,True
165.96375653207352,True
40.60129464500447,False
35.336640794139775,False
81.17962044797895,True
135.0,False
144.63753811293097,True
56.364604002764416,True
90.13262888235215,False
145.30484646876602,False
145.15426658020027,True
144.78240703180728,False
172.50414236027012,True
171.08507304285212,True
148.84069549165562,False
82.11509919959533,False
174.6106882400266,True
84.3907255535542,False
174.70991879462872,True
56.309932474020215,True
35.36246188706905,False
39.821178768128945,True
28.855661219716527,False
93.17983011986423,True
117.34987578006988,True
130.07423146549226,False
173.69735463109637,False
142.1250163489018,True
90.0,True
68.19859051364818,False
108.43494882292202,False
174.9575489308291,True
41.47438480282554,False
155.05609473657543,True
150.25511870305778,True
60.48416971391565,False
154.76373635309645,False
68.28235621348973,False
154.0195793436272,False
175.2363583092738,True
159.88036685918172,False
133.7811247648687,True
43.74554837731847,True
126.67434966957317,False
127.97160376105037,False
144.46232220802563,True
168.9964591482505,True
156.1612598168283,False
140.93152692491978,True
152.04903097210982,True
124.77783136636384,False
171.0675903505482,False
135.47945139879653,False
179.6902961000412,True
174.17246492974658,False
167.0778635989121,True
173.299246226332,False
132.8512478654052,False
158.4985656759521,True
112.21759426951832,True
163.0578355324202,False
136.78991060824606,True
94.18491612511842,True
162.36902703849032,False
149.6973192795119,False
152.03776779562563,True
159.954750574579,True
113.56154534777104,False
169.2986492761009,True
170.8376529542783,False
153.23940084665114,True
132.04922089099364,True
132.27368900609375,False
160.8458950605329,False
179.57559458063852,False
158.4773998920929,True
165.06858282186246,True
48.99091309842978,False
110.7460802756834,True
90.0,False
114.6235647861636,False
147.52880770915152,True
175.36453657309735,True
90.0,False
154.71203173817693,True
154.32812915110995,True
145.49147701233161,False
143.5733877414411,False
155.4495476107926,False
74.47588900324574,True
128.38326210208916,False
120.29035336685652,True
3.2223659543015053,True
145.00797980144134,False
161.02959219151347,False
172.8749836510982,True
109.34432927212114,True
143.8017083232078,False
136.73570458892837,False
157.78240573048168,True
135.0,True
125.04592750208644,False
148.3553409629074,True
124.88017693386986,True
97.59464336859143,False
70.00371294474314,False
119.74488129694222,True
93.0664855011259,False
128.3087355674477,True
144.78240703180728,True
42.46083080871195,False
116.09542415738832,False
139.7636416907262,True
89.04515874612783,False
160.40771810894847,True
171.17962044797895,True
106.6992442339936,False
164.22290846459052,False
156.5014343240479,True
146.44104386876742,True
178.50511351010076,False
109.69369981783028,True
115.57729077743815,False
154.0645474313323,True
170.14867265719195,True
61.7826441452707,False
44.86888860525278,False
150.25511870305778,True
172.8749836510982,False
117.5014515627382,False
119.99108632334134,False
144.1623470457217,True
125.21759296819272,False
154.79887635452494,True
48.85507359617516,False
141.27107744950115,True
85.07758181286401,False
178.8542371618249,False
115.07071758581144,True
164.74488129694222,True
108.22884978553789,False
83.15722658736905,False
165.64474101184663,True
27.89727103094763,False
130.6012946450045,False
113.99431406638746,True
40.08973877841743,False
176.61548204769022,True
109.3845156793578,False
151.33604288971847,False
95.32887319640606,False
150.2551187030578,True
106.50436138175502,True
28.141601232261724,False
97.4314079711725,True
78.0019717779333,True
140.0424510691709,False
178.65737597346225,False
150.03043052343327,False
164.7448812969422,True
113.23015843305063,False
161.565051177078,True
180.0,True
108.53781366664603,False
155.8177937739373,False
136.78991060824606,True
18.43494882292202,False
104.03624346792647,False
105.36161631184865,True
64.01367438852976,False
80.53767779197437,True
175.6012946450045,True
147.1313210666325,False
153.22507511135444,False
139.1849161251184,False
99.46232220802563,True
130.1354855622395,True
35.8376529542783,False
65.55604521958347,True
178.37502364247524,False
163.92642583525364,True
163.90918365114783,False
169.38034472384487,True
149.03624346792648,True
114.15551164528938,False
69.27444113443946,False
34.77099171264049,False
112.75097634278764,True
110.06307266608823,False
75.52970589993411,True
162.94540525052244,True
42.87890360333854,False
120.65736490980282,False
156.80140948635182,True
127.77568430595468,True
170.13419305691565,False
66.50143432404792,False
139.3987053549955,True
115.10456866523435,True
152.75153257335526,False
69.79358143704393,True
167.47119229084848,True
105.25511870305779,False
175.2551007945435,True
113.62937773065681,False
161.86191784440268,False
153.97545901005267,True
116.56505117707799,True
173.37493413410627,False
151.3895403340348,True
176.2119726466458,True
13.465208094811658,False
143.13010235415598,True
155.92450174492117,False
71.81247126565182,False
60.69779251786132,False
169.96074521284763,True
16.420350035051435,True
132.8252558853899,False
94.39870535499554,True
98.8607209378302,True
88.87037045517367,False
145.106067922201,False
87.61405596961119,True
156.37062226934316,True
146.7064367291533,False
174.74801633561887,True
113.19859051364818,True
119.74488129694222,False
74.71839226530517,False
135.71915611654507,True
97.1250163489018,False
66.0673836919085,True
170.01817071226682,True
69.62356478616361,False
54.34354387698784,False
141.00900595749454,False
180.0,True
168.08630739474418,False
150.25511870305778,True
174.55966796899446,True
118.393019421383,False
160.0462007796428,False
151.3895403340348,True
172.44925582816614,False
157.09789211568872,True
123.69006752597979,False
138.17983011986425,False
126.86989764584402,True
165.96375653207352,True
53.80679269443531,False
121.90015691773371,True
31.903363711233084,False
81.13537661158922,False
66.80140948635182,False
159.91966436983242,True
150.47132816552016,True
169.8084981499723,False
50.19442890773481,True
102.03720232036576,True
95.73337475837187,False
135.0,True
163.47420361007437,False
111.11550686550018,True
120.96375653207352,True
24.623564786163605,False
93.39492354211828,False
155.17065341185042,True
172.28166720599245,True
108.43494882292201,False
170.2724214485984,False
107.55654743505283,False
103.13402230639632,True
116.565051177078,False
18.434948822922006,True
139.96974072811028,True
139.22960861177407,False
57.349197703404435,True
121.43251035346535,False
121.1757004957386,True
62.79120310874657,True
30.963756532073518,False
152.87869659584135,False
113.28118888917163,True
114.9217705225852,False
56.09372301155785,False
131.24827092947402,True
110.08197748418075,False
121.53479190518826,True
172.5830862808616,True
90.94695144677348,False
123.2379797528026,False
117.89727103094762,False
167.0053832080835,True
155.3764352138364,True
67.52056560289691,False
122.68055474336342,True
156.80140948635182,True
152.49904500763625,False
158.19859051364818,False
0.7848246029918898,True
174.05313694602648,True
33.69006752597978,False
43.761365329103114,True
166.6863676878566,False
145.98865109649398,False
93.21220976010922,False
54.86580694308441,True
151.80997246539724,False
168.8961665633639,False
138.17983011986425,True
97.1250163489018,True
147.31944525663658,False
154.6538240580533,True
116.84050953321324,False
158.38522105721378,False
167.81136679806812,True
116.19420988624994,True
131.23766727642985,False
98.13010235415598,False
89.11038547858564,True
168.04812486997523,True
47.51577124514464,False
95.79279649503215,True
57.885169399703265,True
66.52538240186465,False
164.9013878792913,False
152.19592030704848,False
164.05460409907715,True
118.30075576600635,True
163.673146489435,False
63.94650468950905,True
147.5977280201523,False
175.6012946450045,True
134.48383577023515,True
26.84729411334886,False
51.07245640720771,False
10.191501850027699,False
95.13388390084481,True
32.005383208083494,True
116.565051177078,False
163.3007557660064,True
140.52754015165618,True
94.65706979872454,False
101.4410438687674,False
88.45184230102203,True
81.86989764584402,True
4.085616779974873,False
57.99461679191654,True
155.05609473657543,True
105.94539590092285,False
0.0,False
58.21116893863464,False
15.708637829015744,True
162.1702657743228,True
95.92236302146642,False
129.7745920309352,True
47.602562202499804,True
155.4895217038477,False
172.0151337847434,False
112.75097634278764,True
106.7054063956727,False
16.32222859395778,True
45.14217285835696,True
176.5106750942036,False
80.50575221234027,False
38.418055344821994,False
177.27368900609375,True
166.8659776936037,True
142.1250163489018,False
135.0,True
174.04286888529177,True
9.688786560366808,False
75.5297058999341,False
138.71528910542878,False
52.334378801416705,True
132.27368900609372,True
63.86899945506144,False
178.99491399474581,True
172.69424046668917,True
168.69006752597977,False
97.76516601842533,False
117.5407973643728,True
163.44292862436333,True
167.17121712854458,False
161.565051177078,True
116.56505117707799,True
119.32890854799055,False
91.46344246325462,False
130.6012946450045,False
113.35874601410552,True
115.29006780302257,False
30.379126011368356,True
149.57814783733215,True
29.678489925135207,False
162.25532837494305,True
147.0604892703845,False
121.86597769360367,True
102.35535986508353,True
144.6281561284867,False
154.7917529671377,False
167.53004771905657,False
144.60520415501293,True
128.17185031842288,True
42.734082864687615,False
96.77122825167324,True
109.98310652189997,False
95.6061659514666,False
157.61986494804043,True
124.03212781733832,True
99.6887865603668,False
99.24611274556325,True
163.73979529168804,True
157.28558764683274,False
90.0,True
124.80849814997232,False
142.71833279400755,True
149.03624346792648,True
150.57640008058402,False
161.565051177078,False
91.05558168505341,False
103.0188024297848,True
151.23536908805852,True
112.09789211568872,False
122.00538320808349,True
162.89727103094762,True
169.31880255684308,False
104.2259638987518,True
167.0053832080835,False
148.24051991518718,True
23.00887008282287,True
175.1354855622395,False
174.47245984834382,False
131.82016988013575,False
159.14554196042164,True
152.4027041313563,True
165.7499673021964,False
122.0053832080835,True
156.16125981682825,False
131.42366562500263,False
169.38034472384487,True
145.23480276342323,True
140.37670542805074,False
146.30993247402023,True
151.69924423399362,True
153.53339508259424,False
70.15062796567584,False
178.66778014613035,False
147.52880770915152,True
168.11134196037204,True
165.7354877019201,False
143.7073702715204,False
149.74356283647074,True
114.44395478041653,False
84.61068824002659,True
98.30273725711726,False
150.12400730831058,False
124.82448915695679,False
127.30394827798344,True
166.46196814468718,False
47.03632545479827,True
107.81888891452277,True
50.29008120537128,False
165.17352002964432,False
134.56921278299137,True
71.56505117707799,True
139.3987053549955,False
139.3987053549955,True
16.515702588953125,False
143.13010235415598,True
94.14039034956734,False
126.32250239496626,False
167.0053832080835,True
161.565051177078,True
52.334378801416705,False
104.82845589129545,False
163.44292862436336,True
109.34073548303267,True
59.2259638987518,True
32.83612862657913,False
82.70073658678754,False
133.2642954110716,True
38.08877288097533,False
55.66978280449668,False
174.8055710922652,True
133.2100893917539,False
23.962488974578175,True
155.14841414028783,True
59.743562836470744,False
146.37190733304428,False
62.723236616886254,False
98.82037955202105,True
103.43818815835067,False
163.19130837379313,True
173.77905007884038,True
124.1342119590917,False
129.80557109226518,True
122.64171494068239,False
149.85861444792465,True
102.52880770915152,False
125.44112281173369,False
75.06858282186246,True
156.5014343240479,False
120.35009589418704,True
143.01709307365533,True
163.10830425532552,False
177.59978553914334,False
173.29016319224309,True
122.046786871487,True
39.28940686250034,False
119.4812522700571,False
50.55493692013546,True
73.12373538328882,True
141.9557114109506,False
153.434948822922,True
106.69924423399361,False
103.83485315665877,True
58.84620841182654,False
99.86580694308437,False
18.434948822922006,True
153.434948822922,True
94.34086006469124,False
49.61064931866059,False
174.85961350173685,True
43.26429541107162,True
47.27116357449294,False
0.38452965958450785,True
66.2141156869941,True
146.30993247402023,False
49.39870535499553,False
93.55618109425512,True
146.5207992699138,True
87.8094261359618,False
129.86172839181302,False
107.13299615034313,True
150.0684881594922,True
4.573921259900861,False
174.68545433005525,True
110.52095901483685,True
172.23483398157467,False
177.73949808885874,False
107.48799737614856,False
155.29756977222868,True
121.82744657667313,False
176.98721249581666,True
179.60395253244508,True
152.83891540077926,False
114.0920195289903,True
169.69515353123396,False
142.8040985919439,True
129.5747736315797,True
150.4612177404419,False
151.27043746786083,False
152.1235159240648,False
102.0947570770121,True
95.44033203100554,False
92.04540848888723,True
155.0742795426023,False
175.89188782286413,False
67.50831331578311,False
89.79390096261588,True
105.30613897408988,True
59.34933204294713,False
48.144173782632265,True
38.418055344821994,True
40.55689079480386,False
111.80140948635182,True
131.96443087494444,False
118.82131638372033,True
64.95379922035721,False
130.6012946450045,True
136.50743575877496,True
