cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,2,0,2,0,0,2,1,2
I1,0,0,2,0,2,0,0,2,1,2
I2,0,0,2,0,2,0,0,2,1,2
216_4,0,0,2,0,2,0,0,2,1,2
216_3,0,0,2,0,2,0,0,2,1,2
I3,2,0,2,0,2,2,0,2,1,2
216_2,2,0,2,0,2,2,0,2,1,2
216_1,2,0,2,0,2,2,0,2,1,2
I4,0,0,2,0,2,0,0,2,1,2
I5,0,0,2,0,2,0,0,2,1,2
216_10,0,0,2,0,2,0,0,2,1,2
216_9,0,0,2,0,2,0,0,2,1,2
I6,0,0,2,0,2,1,0,2,1,2
I7,2,1,2,0,2,1,1,2,1,2
216_6,2,1,2,0,2,1,1,2,1,2
216_5,2,1,2,0,2,1,1,2,1,2
I8,0,0,2,0,2,1,0,2,1,2
216_8,0,0,2,0,2,1,0,2,1,2
216_7,0,0,2,0,2,1,0,2,1,2
Evolve tree: [&R] ((((216_7:0.04069564477212541,216_8:0.04069564477212541)I8:0.1295884970330584,(216_5:0.03613294572515325,216_6:0.03613294572515325)I7:0.13415119608003057)I6:0.17528269650538725,(216_9:0.025021985992257887,216_10:0.025021985992257887)I5:0.3205448523183131)I4:0.2523423268712175,((216_1:0.08500076884268579,216_2:0.08500076884268579)I3:0.22925757635607516,(216_3:0.05002953623636411,216_4:0.05002953623636411)I2:0.2642288089623968)I1:0.28365081998302766)I0:0.47182125660484253;
