cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,2,1,1,0,2,0,0,1,0
I1,0,2,1,1,1,2,0,0,1,0
I2,0,2,1,1,1,2,2,0,1,2
216_4,1,2,1,1,1,2,2,0,1,2
216_3,0,2,1,1,1,2,2,0,1,2
I3,2,2,1,1,1,2,2,0,1,0
216_2,2,2,1,1,1,2,2,0,1,0
216_1,2,2,1,1,1,2,2,2,1,0
I4,1,2,1,1,0,2,0,0,1,1
I5,1,2,1,1,2,2,0,0,1,1
216_10,1,2,1,1,2,2,0,0,1,1
216_9,1,2,1,1,2,2,0,0,1,1
I6,1,2,1,1,2,2,0,0,1,1
I7,1,2,1,1,2,2,0,0,1,1
216_6,1,2,1,1,2,2,0,0,1,1
216_5,1,2,1,1,2,2,0,0,1,1
I8,1,2,1,1,2,2,0,0,1,1
216_8,1,2,1,1,2,2,0,0,1,1
216_7,1,2,1,1,2,2,0,0,1,1
Evolve tree: [&R] ((((216_7:0.114,216_8:0.114)I8:0.28200000000000003,(216_5:0.10200000000000001,216_6:0.10200000000000001)I7:0.294)I6:0.27,(216_9:0.07200000000000001,216_10:0.07200000000000001)I5:0.594)I4:0.276,((216_1:0.222,216_2:0.222)I3:0.402,(216_3:0.138,216_4:0.138)I2:0.486)I1:0.318)I0:0.34800000000000003;
