cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_6,2,2,0,0,1,2,1,1,2,2
216_5,2,2,2,0,0,2,0,1,2,2
216_8,2,2,0,2,1,2,2,1,2,2
216_7,2,2,1,2,1,2,2,1,0,2
216_4,2,2,2,1,0,2,2,1,0,2
216_3,2,2,0,1,0,2,2,1,0,2
216_2,2,2,0,0,1,2,1,1,2,2
216_1,2,2,1,0,2,2,1,1,2,2
216_12,1,2,1,0,2,2,1,0,0,2
216_10,1,2,1,2,2,2,1,0,0,2
216_9,1,2,1,2,2,2,1,0,0,2
216_16,2,2,1,0,2,2,0,1,2,2
216_15,2,2,1,0,2,2,0,1,2,2
216_14,2,2,1,2,2,2,0,1,0,2
216_13,2,2,1,0,2,2,0,1,0,2
216_34,0,2,1,2,1,2,1,0,0,0
216_33,0,2,1,2,1,2,1,0,0,0
216_36,0,2,1,2,1,2,1,0,0,0
216_35,0,2,1,2,1,2,1,0,0,0
216_44,0,2,0,2,1,2,2,1,1,1
216_43,0,2,0,2,1,2,2,1,1,1
216_46,0,0,0,2,1,2,2,1,1,1
216_45,0,1,0,2,1,2,2,1,1,1
216_20,2,2,2,2,1,1,1,1,2,1
216_19,2,2,2,2,1,1,1,1,2,1
216_18,2,2,2,2,1,1,1,1,2,1
216_17,2,2,2,2,1,1,1,1,2,1
216_24,2,1,2,1,1,0,1,1,2,1
216_23,2,0,2,1,1,0,1,1,2,1
216_22,2,0,2,0,1,1,1,1,2,1
216_21,2,0,2,0,1,1,1,1,2,1
216_32,1,2,0,0,1,0,1,1,2,1
216_31,1,2,0,0,1,0,1,1,2,1
216_30,1,2,0,0,1,0,1,1,2,1
216_29,1,2,1,0,1,0,1,1,2,1
216_28,1,0,2,0,1,0,1,1,2,1
216_27,1,0,2,0,1,0,1,1,2,1
216_26,1,0,2,0,1,0,1,1,2,1
216_25,1,1,2,0,1,0,1,1,2,1
