cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_6,0,0,0,1,1,2,1,0,0,1
216_5,2,0,0,1,1,2,1,0,0,1
216_8,0,2,1,1,1,2,1,0,1,1
216_7,1,0,1,1,1,2,1,0,1,1
216_4,0,2,0,1,0,2,1,2,1,1
216_3,0,0,1,1,0,2,1,2,1,1
216_2,2,0,2,1,0,2,1,0,1,1
216_1,2,0,0,1,0,2,1,0,1,1
216_12,0,0,2,1,0,2,0,2,2,0
216_10,0,0,2,1,2,2,2,2,2,0
216_9,0,2,2,1,2,2,0,2,2,0
216_16,1,0,0,1,2,2,1,1,2,1
216_15,1,0,0,1,2,2,1,1,2,1
216_14,1,2,0,1,2,2,1,0,2,1
216_13,1,0,0,1,2,2,1,1,2,0
216_34,0,1,0,0,0,0,2,1,1,2
216_33,0,1,0,0,0,0,2,1,1,2
216_36,0,1,0,0,0,0,2,1,1,2
216_35,0,1,0,0,0,0,2,1,1,2
216_44,2,1,2,1,2,2,0,1,0,2
216_43,2,1,2,1,2,2,0,1,0,2
216_46,2,1,2,1,2,2,0,1,0,2
216_45,2,1,2,1,2,2,0,1,0,2
216_20,2,1,1,0,2,1,0,1,1,1
216_19,2,1,1,0,2,1,0,1,1,0
216_18,2,1,2,0,2,1,0,1,1,0
216_17,2,1,2,2,2,1,0,1,1,0
216_24,2,1,2,2,2,1,0,1,1,0
216_23,2,1,2,2,2,1,0,1,1,0
216_22,2,1,2,0,2,1,0,1,1,0
216_21,2,1,2,0,2,1,0,1,1,0
216_32,1,0,2,1,2,2,0,1,1,0
216_31,1,0,2,1,2,2,0,1,1,0
216_30,1,0,2,1,2,2,0,1,1,0
216_29,1,0,2,1,2,2,0,1,1,0
216_28,0,0,2,1,2,2,2,1,1,0
216_27,0,0,2,1,2,2,2,1,1,0
216_26,0,0,2,1,2,2,0,1,1,2
216_25,0,1,2,1,2,2,0,1,1,2
