Newick tree (s):
[&R] ((((((216_25:0.7859579932939085,216_26:0.9483780235665866)192_24:0.005000002413508359,(216_27:0.005000002449543456,216_28:0.38547691825407626)196_27:0.2711088235123294)158_13:0.005000002170517813,((216_29:0.43518339080237745,216_30:0.00500000257126812)197_29:0.005000002559117558,(216_31:0.4798926964083507,216_32:0.005000002463503579)199_31:0.23770108133223564)163_15:0.45711949705173877)116_6:0.005000001245605586,(((216_21:0.6401696826992707,216_22:0.005000002393491572)188_17:0.720117112495165,(216_23:0.17747744983398414,216_24:0.6377314812691075)191_19:0.005000002267691067)155_10:0.005000002515396489,((216_17:0.5785476561208731,216_18:0.00500000254461844)191_15:1.1288692878052837,(216_19:0.005000002436094673,216_20:0.212998704991025)191_16:1.2044817355375794)156_9:0.005000002413978242)117_5:0.0050000025926245605)67_3:0.7688184542391666,(((216_45:0.005000002457315474,216_46:0.5540139730994594)197_37:0.005000002383476199,(216_43:0.8461456126501206,216_44:0.21388462588319476)198_37:0.005000002443227905)163_19:1.028865961909448,((216_35:0.683876794142446,216_36:0.005000002454013025)205_34:0.6596179910026109,(216_33:0.005000002371473493,216_34:0.5820576317394605)211_33:0.005000002456014593)170_17:0.8617469017248752)74_5:0.5906105098329046)23_2:0.005000002472692251,((((216_13:0.005000002500374839,216_14:0.31936622056613845)180_9:0.6867149132513952,(216_15:0.005000000031226647,216_16:0.23475538208042365)185_11:1.3319803756606652)131_6:0.005000002449011768,((216_9:0.6387896802608182,216_10:0.005000002505939715)191_9:1.412269847513805,216_12:0.005000002540062525)140_5:1.216504124494219)75_2:0.005000002206547243,(((216_1:0.005000002428535723,216_2:0.4156439425971535)174_1:0.48733979618152634,(216_3:1.4122698474964797,216_4:0.00500000245872708)177_3:1.1956242053440613)126_1:0.005000002468996417,((216_7:0.7153249193470834,216_8:0.7670838416005139)185_6:0.005000002472044258,(216_5:0.005000002509642004,216_6:0.541328458100249)187_5:0.31392984671660257)130_3:0.005000002028015997)76_1:0.8135261706609427)27_1:0.24873214003455918)virtual:0.005000000126487619;
Negative-llh: (495.3180544533044, 'optimal')
Dropout rate: 5.032992921262329e-09
Silencing rate: 3.769547599217776e-09
Sigma: 18.766206235798983
Inferred locations:
192_24 146.26000577246145 265.26531261074814
196_27 147.29065723334057 275.7400502589444
158_13 146.37044093040774 264.9755331497662
197_29 155.9250189918174 238.08127954672779
199_31 168.93879418771073 225.3986176076769
163_15 156.09051070663557 238.10499389656118
116_6 146.46864029051684 264.4915745609753
188_17 108.41604842190365 250.2882625940883
191_19 146.38179018518858 263.8076684510438
155_10 146.28864714967304 263.99762385088235
191_15 158.03559331522416 299.088316846229
191_16 174.09496734132944 293.607052920241
156_9 146.62186196677524 264.5552061055864
117_5 146.45618342480353 264.28046912618674
67_3 146.45818900141342 264.2905785534829
197_37 201.66050131136325 217.19516834965324
198_37 201.44805197126212 218.06881375532257
163_19 201.4448399457826 217.65264218612913
205_34 165.7241009173788 207.2538466279614
211_33 135.46814273821403 220.81779666867521
170_17 135.81849228546733 220.74666246743934
74_5 156.62129902340936 226.4430261770171
23_2 145.47127791369942 235.18373535369017
180_9 128.86858899002053 230.74167726532096
185_11 177.07506011932452 171.89681661139838
131_6 140.6362461211318 229.1051593266788
191_9 191.7805679110555 293.03539050522113
140_5 158.0476483351674 250.06682255906995
75_2 140.58638860422585 229.30964962610364
174_1 97.02095296968065 253.56565560941755
177_3 101.82956827223595 207.2808515211938
126_1 104.95408136113289 230.65670439274393
185_6 104.83178463923169 230.19513574144494
187_5 102.94888873783206 234.79321614136964
130_3 104.92488161719287 230.39310943039035
76_1 105.04842960232067 230.5190310813776
27_1 140.46616789314206 229.4281567740563
virtual 145.37154899707542 235.06943318846305
