cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_26,2,2,1,1,2,2,2,0,1,0
216_25,2,2,1,1,2,2,2,1,1,0
216_24,2,2,1,1,2,2,2,1,1,0
216_23,2,1,1,2,1,2,0,2,1,0
216_22,2,1,1,2,1,2,0,2,1,0
216_21,2,1,0,2,1,2,0,2,1,2
216_20,2,1,0,2,1,2,0,2,1,2
216_4,1,2,1,2,0,1,0,2,0,1
216_3,1,2,1,2,0,1,0,2,0,1
216_2,2,2,1,0,0,1,2,2,0,1
216_1,0,2,1,0,0,1,2,2,0,1
216_10,0,2,2,2,0,1,2,0,2,2
216_9,0,2,2,2,0,1,2,0,2,2
216_12,2,2,2,2,2,1,2,0,2,2
216_11,2,2,2,2,2,1,2,0,2,2
216_8,0,2,2,2,0,1,2,2,0,2
216_7,0,2,2,2,0,1,2,2,1,2
216_6,0,2,2,2,0,1,2,2,1,2
216_5,0,2,2,2,0,1,2,2,1,2
216_13,0,2,2,2,2,1,2,2,1,2
216_15,0,2,2,2,2,1,2,2,1,1
216_14,0,2,2,2,2,1,2,2,1,1
216_19,0,2,2,2,0,1,2,2,1,0
216_17,0,2,2,2,0,1,2,2,1,0
216_16,0,2,2,2,0,1,2,2,1,0
