4_1,165.0,362.0
121_5,141.0,365.0
216_20,147.0,357.0
216_17,141.0,393.0
60_1,156.0,361.0
106_1,132.0,383.0
158_1,111.0,399.0
197_1,87.0,408.0
216_2,88.0,378.0
216_1,90.0,429.0
196_2,107.0,425.0
216_4,111.0,432.0
216_3,116.0,463.0
150_2,116.0,372.0
189_5,99.0,341.0
216_8,107.0,339.0
216_7,94.0,326.0
186_3,113.0,381.0
216_6,107.0,364.0
216_5,100.0,388.0
105_2,171.0,356.0
156_4,164.0,374.0
199_9,154.0,397.0
216_10,178.0,398.0
216_9,154.0,404.0
193_8,177.0,366.0
216_12,184.0,350.0
216_11,177.0,380.0
144_4,188.0,363.0
187_10,173.0,346.0
216_16,184.0,332.0
216_15,162.0,363.0
184_7,190.0,377.0
216_14,194.0,357.0
216_13,206.0,388.0
