cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,2,2,0,2,0,0,2,1,2
216_20,2,2,2,1,2,1,2,2,1,2
216_17,2,2,2,2,2,2,0,2,1,2
I2,0,1,2,0,2,0,0,1,1,0
I3,0,1,2,0,2,0,2,1,1,0
I4,0,1,2,0,2,1,2,1,1,0
I5,0,1,2,2,2,1,2,1,1,0
216_2,0,1,2,2,2,1,2,1,1,0
216_1,0,1,2,2,2,1,2,1,1,0
I6,0,1,2,2,2,1,2,1,1,0
216_4,1,1,2,2,2,1,2,1,1,0
216_3,0,1,2,2,2,1,2,1,1,0
I7,0,1,2,0,2,0,2,1,1,0
I8,0,1,2,0,2,0,2,1,1,0
216_8,0,1,2,0,2,0,2,1,1,0
216_7,0,1,2,0,2,0,2,1,1,0
I9,0,1,2,0,2,0,2,1,1,0
216_6,0,1,2,0,2,0,2,1,1,0
216_5,0,1,2,0,2,0,2,1,1,0
I10,0,1,2,0,2,0,1,1,1,0
I11,0,1,2,0,2,0,1,1,1,0
I12,0,1,2,0,2,0,1,1,1,0
216_10,0,1,2,0,2,0,1,1,1,0
216_9,0,1,2,0,2,0,1,1,1,0
I13,0,1,2,2,2,2,1,1,1,0
216_12,0,1,2,2,2,2,1,1,1,0
216_11,0,1,2,2,2,2,1,1,1,0
I14,0,1,2,1,2,2,1,1,1,0
I15,0,1,2,1,2,2,1,1,1,0
216_16,0,1,2,1,2,2,1,1,1,1
216_15,2,1,2,1,2,2,1,1,1,0
I16,0,1,2,1,2,2,1,1,1,0
216_14,2,1,2,1,2,2,1,1,1,0
216_13,0,1,2,1,2,2,1,1,1,0
Evolve tree: [&R] (((((216_13:0.13727102803738095,216_14:0.13727102803738095)I16:0.19850467289719403,(216_15:0.12358878504672693,216_16:0.12358878504672693)I15:0.21218691588784805)I14:0.22233644859812926,((216_11:0.09672897196261515,216_12:0.09672897196261515)I13:0.17635514018691367,(216_9:0.0705420560747651,216_10:0.0705420560747651)I12:0.20254205607476372)I11:0.2850280373831754)I10:0.2918691588785036,(((216_5:0.1281308411214932,216_6:0.1281308411214932)I9:0.17596261682242784,(216_7:0.11456074766354948,216_8:0.11456074766354948)I8:0.18953271028037155)I7:0.24796261682242807,((216_3:0.08355140186915744,216_4:0.08355140186915744)I6:0.17934579439252105,(216_1:0.07919626168224161,216_2:0.07919626168224161)I5:0.18370093457943687)I4:0.28915887850467065)I3:0.29792523364485873)I2:0.4160747663551399,(216_17:0.4634579439252281,216_20:0.4634579439252281)I1:0.8025981308411192)I0:0.02394392523364486;
