sigma: 22.470982031241125
216_3 245.0 191.0
216_5 282.0 224.0
216_8 257.0 180.0
216_7 252.0 214.0
216_16 228.0 128.0
216_14 222.0 235.0
216_13 251.0 228.0
216_12 282.0 184.0
216_11 293.0 214.0
216_10 292.0 191.0
216_9 311.0 192.0
186_6 264.5536270591494 198.15044222047172
191_9 284.87410724422983 198.91198253290946
118_3 264.2475494810094 198.20496118100434
179_7 263.2442598219915 198.5103868726121
118_4 263.46615051487095 198.23812532775162
66_2 263.83407952432964 198.25668632260167
183_4 255.70215424430592 197.18929736737996
130_2 263.77614375627417 198.4912828428831
75_1 263.744179023966 198.3932358116471
26_1 263.78935404530677 198.32461947447652
